Postal Code,Date,Sentiment,Year
80014,20/3/2024,Positive,2024
80204,20/3/2024,Positive,2024
80211,20/3/2024,Positive,2024
80211,20/3/2024,Positive,2024
80014,20/3/2024,Positive,2024
80234,20/3/2024,Positive,2024
80221,20/3/2024,Positive,2024
80221,20/3/2024,Negative,2024
80221,20/3/2024,Positive,2024
80016,20/3/2024,Positive,2024
80204,20/3/2024,Positive,2024
80002,20/3/2024,Negative,2024
80234,20/3/2024,Negative,2024
80211,20/3/2024,Negative,2024
80221,20/3/2024,Neutral,2024
80120,20/3/2024,Negative,2024
80238,20/3/2024,Negative,2024
80016,20/3/2024,Negative,2024
80016,20/3/2024,Negative,2024
80014,20/3/2024,Negative,2024
80120,20/3/2024,Negative,2024
80219,20/3/2024,Negative,2024
80002,20/3/2024,Negative,2024
80221,20/3/2024,Positive,2024
80204,20/3/2024,Positive,2024
80002,20/3/2024,Positive,2024
80016,20/3/2024,Positive,2024
80204,20/3/2024,Positive,2024
80234,20/3/2024,Positive,2024
80016,20/3/2024,Positive,2024
80211,20/3/2024,Neutral,2024
80016,20/3/2024,Negative,2024
80211,20/3/2024,Positive,2024
80234,20/3/2024,Negative,2024
80238,20/3/2024,Positive,2024
80016,20/3/2024,Negative,2024
80002,20/3/2024,Neutral,2024
80014,20/3/2024,Negative,2024
80204,20/3/2024,Negative,2024
80016,20/3/2024,Positive,2024
80219,20/3/2024,Positive,2024
80016,20/3/2024,Negative,2024
80002,20/3/2024,Negative,2024
80016,20/3/2024,Neutral,2024
80221,20/3/2024,Positive,2024
80014,20/3/2024,Positive,2024
80221,19/3/2024,Neutral,2024
80211,19/3/2024,Neutral,2024
80016,19/3/2024,Neutral,2024
80211,19/3/2024,Neutral,2024
80016,19/3/2024,Positive,2024
80014,19/3/2024,Negative,2024
80002,19/3/2024,Positive,2024
80120,19/3/2024,Positive,2024
80204,19/3/2024,Positive,2024
80014,19/3/2024,Neutral,2024
80234,19/3/2024,Positive,2024
80002,19/3/2024,Negative,2024
80219,19/3/2024,Positive,2024
80238,19/3/2024,Neutral,2024
80211,19/3/2024,Neutral,2024
80221,19/3/2024,Negative,2024
80120,19/3/2024,Neutral,2024
80016,19/3/2024,Positive,2024
80219,19/3/2024,Positive,2024
80211,19/3/2024,Positive,2024
80238,19/3/2024,Positive,2024
80120,19/3/2024,Positive,2024
80014,19/3/2024,Neutral,2024
80219,19/3/2024,Neutral,2024
80120,19/3/2024,Neutral,2024
80204,19/3/2024,Negative,2024
80221,19/3/2024,Negative,2024
80238,19/3/2024,Positive,2024
80204,19/3/2024,Positive,2024
80219,19/3/2024,Positive,2024
80211,19/3/2024,Positive,2024
80221,19/3/2024,Positive,2024
80002,19/3/2024,Positive,2024
80234,19/3/2024,Negative,2024
80234,19/3/2024,Negative,2024
80238,19/3/2024,Positive,2024
80014,19/3/2024,Positive,2024
80016,19/3/2024,Positive,2024
80221,19/3/2024,Negative,2024
80014,19/3/2024,Negative,2024
80221,19/3/2024,Positive,2024
80221,19/3/2024,Positive,2024
80219,19/3/2024,Positive,2024
80002,19/3/2024,Positive,2024
80238,19/3/2024,Positive,2024
80234,19/3/2024,Negative,2024
80120,19/3/2024,Neutral,2024
80014,19/3/2024,Neutral,2024
80221,19/3/2024,Neutral,2024
80016,19/3/2024,Negative,2024
80120,19/3/2024,Neutral,2024
80002,19/3/2024,Positive,2024
80238,19/3/2024,Positive,2024
80016,19/3/2024,Neutral,2024
80211,19/3/2024,Positive,2024
80221,19/3/2024,Neutral,2024
80221,19/3/2024,Negative,2024
80204,19/3/2024,Negative,2024
80238,19/3/2024,Neutral,2024
80204,19/3/2024,Neutral,2024
80219,19/3/2024,Neutral,2024
80211,19/3/2024,Negative,2024
80002,19/3/2024,Positive,2024
80016,19/3/2024,Neutral,2024
80211,19/3/2024,Neutral,2024
80238,19/3/2024,Negative,2024
80002,19/3/2024,Positive,2024
80002,19/3/2024,Negative,2024
80211,19/3/2024,Positive,2024
80014,19/3/2024,Negative,2024
80120,19/3/2024,Negative,2024
80204,19/3/2024,Positive,2024
80221,19/3/2024,Positive,2024
80016,19/3/2024,Positive,2024
80211,19/3/2024,Positive,2024
80219,19/3/2024,Negative,2024
80211,19/3/2024,Negative,2024
80219,19/3/2024,Positive,2024
80204,19/3/2024,Negative,2024
80016,19/3/2024,Neutral,2024
80238,19/3/2024,Neutral,2024
80120,19/3/2024,Negative,2024
80219,19/3/2024,Negative,2024
80219,19/3/2024,Positive,2024
80204,18/3/2024,Positive,2024
80211,18/3/2024,Neutral,2024
80002,18/3/2024,Positive,2024
80002,18/3/2024,Neutral,2024
80204,18/3/2024,Negative,2024
80014,18/3/2024,Positive,2024
80002,18/3/2024,Positive,2024
80204,18/3/2024,Neutral,2024
80211,18/3/2024,Positive,2024
80204,18/3/2024,Negative,2024
80211,18/3/2024,Positive,2024
80120,18/3/2024,Positive,2024
80238,18/3/2024,Positive,2024
80238,18/3/2024,Positive,2024
80238,18/3/2024,Positive,2024
80204,18/3/2024,Positive,2024
80234,18/3/2024,Positive,2024
80211,18/3/2024,Positive,2024
80234,18/3/2024,Positive,2024
80204,18/3/2024,Positive,2024
80211,18/3/2024,Positive,2024
80219,18/3/2024,Positive,2024
80204,18/3/2024,Neutral,2024
80238,18/3/2024,Negative,2024
80204,18/3/2024,Negative,2024
80002,18/3/2024,Negative,2024
80120,18/3/2024,Negative,2024
80221,18/3/2024,Neutral,2024
80002,18/3/2024,Positive,2024
80014,18/3/2024,Positive,2024
80221,18/3/2024,Positive,2024
80221,18/3/2024,Positive,2024
80219,18/3/2024,Positive,2024
80238,18/3/2024,Neutral,2024
80204,18/3/2024,Neutral,2024
80016,18/3/2024,Positive,2024
80211,18/3/2024,Negative,2024
80238,18/3/2024,Negative,2024
80002,18/3/2024,Neutral,2024
80016,18/3/2024,Negative,2024
80016,18/3/2024,Positive,2024
80204,18/3/2024,Neutral,2024
80211,18/3/2024,Positive,2024
80219,18/3/2024,Positive,2024
80211,18/3/2024,Positive,2024
80221,18/3/2024,Positive,2024
80234,18/3/2024,Positive,2024
80016,18/3/2024,Negative,2024
80016,18/3/2024,Negative,2024
80204,18/3/2024,Neutral,2024
80204,18/3/2024,Positive,2024
80219,18/3/2024,Negative,2024
80016,18/3/2024,Positive,2024
80238,18/3/2024,Negative,2024
80238,18/3/2024,Positive,2024
80238,18/3/2024,Negative,2024
80120,18/3/2024,Positive,2024
80238,18/3/2024,Negative,2024
80219,18/3/2024,Negative,2024
80238,18/3/2024,Negative,2024
80221,18/3/2024,Positive,2024
80014,18/3/2024,Positive,2024
80234,18/3/2024,Neutral,2024
80016,18/3/2024,Negative,2024
80016,18/3/2024,Negative,2024
80204,18/3/2024,Negative,2024
80204,18/3/2024,Negative,2024
80234,18/3/2024,Positive,2024
80221,18/3/2024,Positive,2024
80120,18/3/2024,Neutral,2024
80211,17/3/2024,Positive,2024
80016,17/3/2024,Positive,2024
80219,17/3/2024,Negative,2024
80234,17/3/2024,Positive,2024
80016,17/3/2024,Positive,2024
80238,17/3/2024,Positive,2024
80211,17/3/2024,Positive,2024
80221,17/3/2024,Positive,2024
80204,17/3/2024,Positive,2024
80221,17/3/2024,Positive,2024
80002,17/3/2024,Positive,2024
80221,17/3/2024,Neutral,2024
80120,17/3/2024,Positive,2024
80234,17/3/2024,Positive,2024
80120,17/3/2024,Negative,2024
80234,17/3/2024,Negative,2024
80002,17/3/2024,Negative,2024
80211,17/3/2024,Negative,2024
80014,17/3/2024,Positive,2024
80238,17/3/2024,Positive,2024
80219,17/3/2024,Negative,2024
80120,17/3/2024,Neutral,2024
80002,17/3/2024,Neutral,2024
80238,17/3/2024,Negative,2024
80204,17/3/2024,Neutral,2024
80204,17/3/2024,Neutral,2024
80238,17/3/2024,Positive,2024
80016,17/3/2024,Positive,2024
80014,17/3/2024,Neutral,2024
80238,17/3/2024,Positive,2024
80221,17/3/2024,Negative,2024
80016,17/3/2024,Negative,2024
80120,17/3/2024,Positive,2024
80120,17/3/2024,Positive,2024
80234,17/3/2024,Positive,2024
80238,17/3/2024,Positive,2024
80221,17/3/2024,Negative,2024
80219,17/3/2024,Positive,2024
80016,17/3/2024,Positive,2024
80211,17/3/2024,Negative,2024
80219,17/3/2024,Neutral,2024
80221,17/3/2024,Neutral,2024
80219,17/3/2024,Positive,2024
80219,17/3/2024,Negative,2024
80120,17/3/2024,Positive,2024
80120,17/3/2024,Negative,2024
80002,17/3/2024,Neutral,2024
80204,17/3/2024,Negative,2024
80204,17/3/2024,Positive,2024
80016,17/3/2024,Negative,2024
80211,17/3/2024,Positive,2024
80219,17/3/2024,Positive,2024
80002,17/3/2024,Positive,2024
80234,17/3/2024,Neutral,2024
80211,17/3/2024,Neutral,2024
80238,17/3/2024,Positive,2024
80204,17/3/2024,Negative,2024
80204,17/3/2024,Positive,2024
80219,17/3/2024,Neutral,2024
80221,17/3/2024,Neutral,2024
80219,17/3/2024,Positive,2024
80238,17/3/2024,Negative,2024
80014,17/3/2024,Negative,2024
80221,17/3/2024,Positive,2024
80002,17/3/2024,Negative,2024
80002,17/3/2024,Positive,2024
80219,17/3/2024,Positive,2024
80014,17/3/2024,Neutral,2024
80219,17/3/2024,Positive,2024
80014,17/3/2024,Negative,2024
80221,17/3/2024,Neutral,2024
80204,17/3/2024,Positive,2024
80234,17/3/2024,Positive,2024
80219,17/3/2024,Negative,2024
80211,16/3/2024,Positive,2024
80002,16/3/2024,Positive,2024
80002,16/3/2024,Positive,2024
80014,16/3/2024,Positive,2024
80234,16/3/2024,Positive,2024
80221,16/3/2024,Negative,2024
80014,16/3/2024,Neutral,2024
80016,16/3/2024,Neutral,2024
80016,16/3/2024,Negative,2024
80219,16/3/2024,Negative,2024
80204,16/3/2024,Positive,2024
80238,16/3/2024,Positive,2024
80204,16/3/2024,Positive,2024
80211,16/3/2024,Negative,2024
80204,16/3/2024,Negative,2024
80120,16/3/2024,Neutral,2024
80014,16/3/2024,Positive,2024
80204,16/3/2024,Neutral,2024
80234,16/3/2024,Positive,2024
80211,16/3/2024,Positive,2024
80234,16/3/2024,Positive,2024
80014,16/3/2024,Neutral,2024
80211,16/3/2024,Positive,2024
80221,16/3/2024,Positive,2024
80219,16/3/2024,Positive,2024
80211,16/3/2024,Positive,2024
80204,16/3/2024,Positive,2024
80016,16/3/2024,Negative,2024
80016,16/3/2024,Negative,2024
80221,16/3/2024,Positive,2024
80120,16/3/2024,Neutral,2024
80002,16/3/2024,Negative,2024
80238,16/3/2024,Negative,2024
80238,16/3/2024,Positive,2024
80219,16/3/2024,Negative,2024
80002,16/3/2024,Positive,2024
80234,16/3/2024,Positive,2024
80234,16/3/2024,Positive,2024
80219,16/3/2024,Positive,2024
80238,16/3/2024,Positive,2024
80016,16/3/2024,Neutral,2024
80204,16/3/2024,Neutral,2024
80014,16/3/2024,Neutral,2024
80014,16/3/2024,Positive,2024
80016,16/3/2024,Neutral,2024
80211,16/3/2024,Positive,2024
80219,16/3/2024,Negative,2024
80221,16/3/2024,Positive,2024
80204,16/3/2024,Positive,2024
80014,16/3/2024,Neutral,2024
80120,16/3/2024,Positive,2024
80211,16/3/2024,Positive,2024
80204,16/3/2024,Positive,2024
80221,16/3/2024,Positive,2024
80238,16/3/2024,Negative,2024
80211,16/3/2024,Negative,2024
80234,16/3/2024,Positive,2024
80204,16/3/2024,Positive,2024
80238,16/3/2024,Positive,2024
80016,16/3/2024,Neutral,2024
80219,16/3/2024,Negative,2024
80211,16/3/2024,Positive,2024
80211,16/3/2024,Negative,2024
80211,16/3/2024,Neutral,2024
80120,16/3/2024,Negative,2024
80211,16/3/2024,Positive,2024
80238,16/3/2024,Positive,2024
80234,15/3/2024,Positive,2024
80016,15/3/2024,Negative,2024
80002,15/3/2024,Positive,2024
80234,15/3/2024,Neutral,2024
80234,15/3/2024,Negative,2024
80211,15/3/2024,Positive,2024
80238,15/3/2024,Neutral,2024
80219,15/3/2024,Neutral,2024
80204,15/3/2024,Positive,2024
80211,15/3/2024,Negative,2024
80016,15/3/2024,Neutral,2024
80002,15/3/2024,Positive,2024
80234,15/3/2024,Positive,2024
80234,15/3/2024,Positive,2024
80211,15/3/2024,Positive,2024
80221,15/3/2024,Negative,2024
80238,15/3/2024,Negative,2024
80016,15/3/2024,Positive,2024
80204,15/3/2024,Neutral,2024
80238,15/3/2024,Positive,2024
80002,15/3/2024,Negative,2024
80016,15/3/2024,Positive,2024
80002,15/3/2024,Negative,2024
80002,15/3/2024,Neutral,2024
80234,15/3/2024,Positive,2024
80221,15/3/2024,Positive,2024
80120,15/3/2024,Positive,2024
80238,15/3/2024,Neutral,2024
80016,15/3/2024,Positive,2024
80219,15/3/2024,Negative,2024
80238,15/3/2024,Positive,2024
80204,15/3/2024,Neutral,2024
80002,15/3/2024,Positive,2024
80120,15/3/2024,Positive,2024
80221,15/3/2024,Positive,2024
80014,15/3/2024,Negative,2024
80204,15/3/2024,Negative,2024
80238,15/3/2024,Neutral,2024
80219,15/3/2024,Positive,2024
80219,15/3/2024,Negative,2024
80002,15/3/2024,Negative,2024
80219,15/3/2024,Negative,2024
80219,15/3/2024,Negative,2024
80016,15/3/2024,Negative,2024
80238,15/3/2024,Neutral,2024
80238,15/3/2024,Positive,2024
80002,15/3/2024,Negative,2024
80221,15/3/2024,Positive,2024
80016,15/3/2024,Neutral,2024
80120,15/3/2024,Negative,2024
80204,15/3/2024,Positive,2024
80219,15/3/2024,Negative,2024
80221,15/3/2024,Neutral,2024
80204,15/3/2024,Negative,2024
80221,15/3/2024,Positive,2024
80120,15/3/2024,Neutral,2024
80219,15/3/2024,Positive,2024
80211,15/3/2024,Positive,2024
80204,15/3/2024,Positive,2024
80211,15/3/2024,Neutral,2024
80219,15/3/2024,Negative,2024
80234,15/3/2024,Positive,2024
80002,15/3/2024,Positive,2024
80211,15/3/2024,Negative,2024
80234,15/3/2024,Neutral,2024
80238,15/3/2024,Negative,2024
80002,15/3/2024,Positive,2024
80120,15/3/2024,Positive,2024
80219,15/3/2024,Positive,2024
80120,15/3/2024,Positive,2024
80204,15/3/2024,Positive,2024
80221,15/3/2024,Positive,2024
80204,15/3/2024,Positive,2024
80219,15/3/2024,Positive,2024
80016,15/3/2024,Positive,2024
80016,15/3/2024,Negative,2024
80016,15/3/2024,Negative,2024
80234,15/3/2024,Positive,2024
80234,15/3/2024,Positive,2024
80120,15/3/2024,Positive,2024
80238,15/3/2024,Negative,2024
80211,15/3/2024,Negative,2024
80234,15/3/2024,Neutral,2024
80219,15/3/2024,Positive,2024
80219,15/3/2024,Negative,2024
80002,15/3/2024,Positive,2024
80002,15/3/2024,Negative,2024
80204,14/3/2024,Negative,2024
80219,14/3/2024,Neutral,2024
80002,14/3/2024,Negative,2024
80238,14/3/2024,Positive,2024
80221,14/3/2024,Positive,2024
80204,14/3/2024,Negative,2024
80120,14/3/2024,Neutral,2024
80014,14/3/2024,Positive,2024
80016,14/3/2024,Neutral,2024
80219,14/3/2024,Negative,2024
80211,14/3/2024,Neutral,2024
80016,14/3/2024,Neutral,2024
80120,14/3/2024,Negative,2024
80016,14/3/2024,Positive,2024
80002,14/3/2024,Positive,2024
80211,14/3/2024,Positive,2024
80014,14/3/2024,Neutral,2024
80120,14/3/2024,Negative,2024
80204,14/3/2024,Positive,2024
80014,14/3/2024,Positive,2024
80238,14/3/2024,Neutral,2024
80120,14/3/2024,Positive,2024
80234,14/3/2024,Neutral,2024
80219,14/3/2024,Positive,2024
80234,14/3/2024,Neutral,2024
80211,14/3/2024,Neutral,2024
80219,14/3/2024,Negative,2024
80219,14/3/2024,Positive,2024
80014,14/3/2024,Neutral,2024
80002,14/3/2024,Negative,2024
80234,14/3/2024,Positive,2024
80016,14/3/2024,Positive,2024
80238,14/3/2024,Positive,2024
80221,14/3/2024,Positive,2024
80219,14/3/2024,Positive,2024
80002,14/3/2024,Positive,2024
80221,14/3/2024,Positive,2024
80014,14/3/2024,Neutral,2024
80238,14/3/2024,Neutral,2024
80221,14/3/2024,Positive,2024
80238,14/3/2024,Neutral,2024
80204,14/3/2024,Negative,2024
80016,14/3/2024,Negative,2024
80120,14/3/2024,Positive,2024
80120,14/3/2024,Neutral,2024
80016,14/3/2024,Positive,2024
80221,14/3/2024,Positive,2024
80234,14/3/2024,Negative,2024
80120,14/3/2024,Negative,2024
80014,14/3/2024,Positive,2024
80219,14/3/2024,Negative,2024
80238,14/3/2024,Positive,2024
80014,14/3/2024,Neutral,2024
80120,14/3/2024,Positive,2024
80238,14/3/2024,Positive,2024
80204,14/3/2024,Positive,2024
80016,14/3/2024,Neutral,2024
80221,14/3/2024,Negative,2024
80219,14/3/2024,Neutral,2024
80002,14/3/2024,Negative,2024
80204,14/3/2024,Neutral,2024
80219,14/3/2024,Negative,2024
80211,14/3/2024,Positive,2024
80014,14/3/2024,Negative,2024
80204,14/3/2024,Negative,2024
80211,14/3/2024,Positive,2024
80219,14/3/2024,Negative,2024
80219,14/3/2024,Positive,2024
80204,14/3/2024,Negative,2024
80211,14/3/2024,Negative,2024
80014,14/3/2024,Neutral,2024
80238,14/3/2024,Positive,2024
80238,13/3/2024,Positive,2024
80238,13/3/2024,Positive,2024
80120,13/3/2024,Positive,2024
80014,13/3/2024,Neutral,2024
80234,13/3/2024,Negative,2024
80016,13/3/2024,Positive,2024
80219,13/3/2024,Positive,2024
80238,13/3/2024,Positive,2024
80221,13/3/2024,Negative,2024
80238,13/3/2024,Neutral,2024
80002,13/3/2024,Neutral,2024
80221,13/3/2024,Positive,2024
80204,13/3/2024,Neutral,2024
80238,13/3/2024,Neutral,2024
80002,13/3/2024,Neutral,2024
80204,13/3/2024,Positive,2024
80002,13/3/2024,Neutral,2024
80002,13/3/2024,Neutral,2024
80014,13/3/2024,Negative,2024
80204,13/3/2024,Neutral,2024
80234,13/3/2024,Neutral,2024
80238,13/3/2024,Negative,2024
80221,13/3/2024,Negative,2024
80002,13/3/2024,Neutral,2024
80016,13/3/2024,Negative,2024
80219,13/3/2024,Positive,2024
80238,13/3/2024,Negative,2024
80002,13/3/2024,Positive,2024
80211,13/3/2024,Positive,2024
80002,13/3/2024,Positive,2024
80219,13/3/2024,Negative,2024
80221,13/3/2024,Negative,2024
80120,13/3/2024,Positive,2024
80016,13/3/2024,Negative,2024
80221,13/3/2024,Neutral,2024
80120,13/3/2024,Neutral,2024
80016,13/3/2024,Positive,2024
80016,13/3/2024,Negative,2024
80234,13/3/2024,Negative,2024
80234,13/3/2024,Neutral,2024
80221,13/3/2024,Positive,2024
80204,13/3/2024,Negative,2024
80234,13/3/2024,Negative,2024
80120,13/3/2024,Positive,2024
80221,13/3/2024,Neutral,2024
80204,13/3/2024,Neutral,2024
80120,13/3/2024,Positive,2024
80016,13/3/2024,Negative,2024
80234,13/3/2024,Neutral,2024
80016,13/3/2024,Negative,2024
80221,13/3/2024,Negative,2024
80016,13/3/2024,Positive,2024
80204,13/3/2024,Neutral,2024
80002,13/3/2024,Positive,2024
80238,13/3/2024,Positive,2024
80016,13/3/2024,Positive,2024
80120,13/3/2024,Negative,2024
80016,13/3/2024,Positive,2024
80238,13/3/2024,Positive,2024
80016,13/3/2024,Positive,2024
80219,13/3/2024,Positive,2024
80221,13/3/2024,Positive,2024
80016,13/3/2024,Negative,2024
80238,13/3/2024,Neutral,2024
80016,13/3/2024,Positive,2024
80016,13/3/2024,Positive,2024
80219,13/3/2024,Positive,2024
80016,13/3/2024,Positive,2024
80002,13/3/2024,Positive,2024
80014,13/3/2024,Positive,2024
80221,13/3/2024,Neutral,2024
80204,13/3/2024,Positive,2024
80016,13/3/2024,Neutral,2024
80204,13/3/2024,Positive,2024
80014,13/3/2024,Negative,2024
80002,13/3/2024,Neutral,2024
80120,13/3/2024,Neutral,2024
80211,13/3/2024,Negative,2024
80219,13/3/2024,Negative,2024
80234,12/3/2024,Negative,2024
80238,12/3/2024,Positive,2024
80002,12/3/2024,Neutral,2024
80221,12/3/2024,Neutral,2024
80234,12/3/2024,Positive,2024
80204,12/3/2024,Positive,2024
80221,12/3/2024,Positive,2024
80211,12/3/2024,Positive,2024
80219,12/3/2024,Positive,2024
80234,12/3/2024,Negative,2024
80204,12/3/2024,Neutral,2024
80120,12/3/2024,Positive,2024
80002,12/3/2024,Positive,2024
80120,12/3/2024,Negative,2024
80016,12/3/2024,Positive,2024
80211,12/3/2024,Negative,2024
80016,12/3/2024,Neutral,2024
80014,12/3/2024,Positive,2024
80016,12/3/2024,Neutral,2024
80120,12/3/2024,Positive,2024
80238,12/3/2024,Negative,2024
80002,12/3/2024,Positive,2024
80234,12/3/2024,Neutral,2024
80204,12/3/2024,Positive,2024
80120,12/3/2024,Positive,2024
80002,12/3/2024,Positive,2024
80002,12/3/2024,Positive,2024
80211,12/3/2024,Negative,2024
80238,12/3/2024,Negative,2024
80120,12/3/2024,Positive,2024
80234,12/3/2024,Positive,2024
80238,12/3/2024,Negative,2024
80219,12/3/2024,Positive,2024
80221,12/3/2024,Negative,2024
80221,12/3/2024,Negative,2024
80238,12/3/2024,Positive,2024
80211,12/3/2024,Positive,2024
80002,12/3/2024,Neutral,2024
80120,12/3/2024,Neutral,2024
80002,12/3/2024,Positive,2024
80219,12/3/2024,Positive,2024
80120,12/3/2024,Positive,2024
80120,12/3/2024,Positive,2024
80221,12/3/2024,Negative,2024
80204,12/3/2024,Negative,2024
80204,12/3/2024,Negative,2024
80238,12/3/2024,Positive,2024
80204,12/3/2024,Positive,2024
80204,12/3/2024,Neutral,2024
80219,12/3/2024,Negative,2024
80238,12/3/2024,Negative,2024
80234,12/3/2024,Neutral,2024
80014,12/3/2024,Positive,2024
80014,12/3/2024,Negative,2024
80219,12/3/2024,Neutral,2024
80014,12/3/2024,Positive,2024
80002,12/3/2024,Positive,2024
80120,12/3/2024,Negative,2024
80221,12/3/2024,Neutral,2024
80238,12/3/2024,Positive,2024
80016,12/3/2024,Positive,2024
80016,12/3/2024,Neutral,2024
80016,12/3/2024,Neutral,2024
80016,12/3/2024,Negative,2024
80002,12/3/2024,Positive,2024
80014,12/3/2024,Positive,2024
80204,12/3/2024,Neutral,2024
80234,12/3/2024,Neutral,2024
80234,12/3/2024,Negative,2024
80211,12/3/2024,Negative,2024
80219,12/3/2024,Neutral,2024
